SeniorCitizen,tenure,MonthlyCharges,TotalCharges,TotalServices,IsAutomaticPayment,MonthlySpendDiff,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
2.2636062032690805,-1.1188008067964355,-0.1669118660402181,-0.8826164634250809,0.5079352703082123,1.1371192958701795,0.691286071597636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.44177295439277764,-1.1188008067964355,-0.5153389433808665,-0.9068814706892347,-0.5705298937831644,-0.8794152061545583,0.5482388391726721,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,No
-0.44177295439277764,-1.2409180113122174,-0.46390447005915153,-0.9549288178036082,-0.5705298937831644,-0.8794152061545583,0.46928419789915327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
-0.44177295439277764,-0.10115743583158582,0.08860132400959055,-0.13125687592464852,1.0471678523539008,-0.8794152061545583,-0.2949128309584708,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.44177295439277764,0.14307697319997809,1.0111034906829266,0.5155174587473736,-0.031297311737476054,-0.8794152061545583,-0.4704392145492941,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,No
-0.44177295439277764,0.9164859351332638,0.1367174442137754,0.677167163559567,-1.109762475828853,1.1371192958701795,-0.5897695701747253,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,No
-0.44177295439277764,-0.06045170099299184,0.6576988836659831,0.1378082679158427,-0.031297311737476054,1.1371192958701795,-0.2944858466555673,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,No
2.2636062032690805,-0.1825689055087738,-0.9633166142474143,-0.5816952702649228,-0.5705298937831644,-0.8794152061545583,-0.3786854463504006,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,No
-0.44177295439277764,-0.6710377235719016,-1.5257774676687466,-0.8655256490862239,-1.109762475828853,1.1371192958701795,-0.6684275949016897,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
-0.44177295439277764,-1.0780950719578415,-1.4859572302583868,-0.9516598430455984,-1.109762475828853,1.1371192958701795,-0.46994429106550123,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
2.2636062032690805,-0.22327464034736777,0.695859944517578,-0.034767271993591815,-0.031297311737476054,-0.8794152061545583,0.09892721673210828,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,No
-0.44177295439277764,1.0386031396490458,-1.3150620447055927,-0.3619938392131716,-1.109762475828853,1.1371192958701795,-0.6032709150419777,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,No
-0.44177295439277764,1.6084834273893616,1.326347036848275,2.3840765940825652,1.5864004343995892,1.1371192958701795,-0.752381411878539,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,No
-0.44177295439277764,-0.1825689055087738,-0.9682941439237093,-0.587070430101919,-0.031297311737476054,-0.8794152061545583,-0.3483207404975415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,No
-0.44177295439277764,0.30589991255435406,0.667653943018573,0.463499075181995,-0.031297311737476054,-0.8794152061545583,-0.28070559972454334,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,No
-0.44177295439277764,-1.2816237461508113,-1.4743429943470319,-0.9999265844390328,-1.109762475828853,-0.8794152061545583,0.5045815669390793,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes
-0.44177295439277764,-1.1188008067964355,0.5000771105833088,-0.8279214696551572,-0.5705298937831644,-0.8794152061545583,0.6160469428546358,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Yes
-0.44177295439277764,-1.2816237461508113,0.14169497389007057,-0.978557581658485,-1.109762475828853,-0.8794152061545583,3.218763470482882,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Yes
-0.44177295439277764,-0.8338606629262776,1.3396204493183947,-0.4491811257120391,1.0471678523539008,-0.8794152061545583,0.16161117950659712,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,No
-0.44177295439277764,-1.1188008067964355,1.034331962505636,-0.809975017627962,0.5079352703082123,-0.8794152061545583,1.6508171826040525,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Yes
-0.44177295439277764,1.5677776925507676,0.7024966507526377,1.64394999367006,2.1256330164452777,1.1371192958701795,-0.40061017330850357,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,No
-0.44177295439277764,-1.2002122764736234,0.39886734049864436,-0.9087024432054416,-1.109762475828853,-0.8794152061545583,1.5746491757284224,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Yes
-0.44177295439277764,-0.10115743583158582,-1.5025489958460367,-0.7211422740361364,-1.109762475828853,1.1371192958701795,-0.8058557315262305,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
-0.44177295439277764,-0.30468611002455576,-1.4842980536996218,-0.7860610412103057,-1.109762475828853,1.1371192958701795,-0.5637711899131017,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
-0.44177295439277764,0.7943687306174818,-1.3399496930870676,-0.42487223959207304,-1.109762475828853,-0.8794152061545583,-0.7008218331741518,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No
2.2636062032690805,0.5501343215859179,1.495583045842304,1.1300847132532315,1.5864004343995892,-0.8794152061545583,0.062158888704034874,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,Yes
-0.44177295439277764,-0.9559778674420595,0.18483356441796028,-0.7465700709793139,-1.109762475828853,-0.8794152061545583,0.5558556398602353,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,No
-0.44177295439277764,-0.5489205190561197,0.7273842991341125,-0.32248092955427354,-0.5705298937831644,-0.8794152061545583,0.3240076579558771,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,No
-0.44177295439277764,-0.8338606629262776,-0.5153389433808665,-0.7405367283051346,-0.5705298937831644,-0.8794152061545583,-0.3759949027938176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,No
2.2636062032690805,0.5094285867473239,1.1206091435614158,0.9769475064686075,1.0471678523539008,1.1371192958701795,-0.6030450272131149,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
-0.44177295439277764,0.14307697319997809,1.313073624378155,0.6079921473716129,1.0471678523539008,1.1371192958701795,-0.09100504977728582,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,No
-0.44177295439277764,0.22448844287716607,1.0011484313303363,0.6107345758598762,0.5079352703082123,1.1371192958701795,-0.5873504040490842,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,No
-0.44177295439277764,-1.2816237461508113,-1.5174815848749215,-1.0004970095645918,-1.109762475828853,-0.8794152061545583,0.43212907259396743,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
-0.44177295439277764,-0.9152721326034655,1.113972437326356,-0.5535689236892943,0.5079352703082123,-0.8794152061545583,-0.17434390454658383,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Yes
-0.44177295439277764,-0.7931549280876836,-0.6679831867872458,-0.7635511881786404,-1.109762475828853,1.1371192958701795,-0.09653528174838692,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.44177295439277764,-0.5896262538947137,0.5664441729339085,-0.3834505997053438,1.0471678523539008,1.1371192958701795,0.13967912578394182,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Yes
-0.44177295439277764,0.18378270803857208,-0.6480730680820658,-0.30988769793616844,0.5079352703082123,-0.8794152061545583,-0.25044968992050626,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,No
-0.44177295439277764,-1.1188008067964355,-1.4793205240233267,-0.9553895457896364,-1.109762475828853,1.1371192958701795,-0.6360807799301161,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.44177295439277764,-0.8745663977648716,0.33250027814804467,-0.6510896807319381,-0.5705298937831644,-0.8794152061545583,0.14139021708089158,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Yes
-0.44177295439277764,1.2828375486806096,1.135541732590301,1.698930200002763,1.0471678523539008,1.1371192958701795,-0.16884078878459757,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,No
-0.44177295439277764,-1.2816237461508113,-0.3112602266527725,-0.984547045476852,-0.5705298937831644,-0.8794152061545583,2.458012279859208,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,No
2.2636062032690805,0.18378270803857208,0.9148712502745568,0.5151664279008761,-0.031297311737476054,-0.8794152061545583,-0.5159132825615033,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Yes
-0.44177295439277764,0.631545791263106,1.3379612727596297,1.183924069334817,1.0471678523539008,1.1371192958701795,-0.27453866267476035,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,No
2.2636062032690805,-0.5082147842175256,0.9828974891839214,-0.17537706544382886,-0.031297311737476054,-0.8794152061545583,-0.18199206995031433,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Yes
-0.44177295439277764,-0.2639803751859618,0.15165003324266044,-0.21908040583279326,0.5079352703082123,1.1371192958701795,-0.32232638846410444,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-0.44177295439277764,-0.10115743583158582,-1.5108448786398618,-0.7550825690068833,-1.109762475828853,1.1371192958701795,-0.5555979843093678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
-0.44177295439277764,1.4863662228735797,0.06537285218688103,0.9998083903467704,0.5079352703082123,-0.8794152061545583,-0.4705812360707324,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,No
-0.44177295439277764,1.2421318138420157,0.8120023036311275,1.4472630224918142,2.1256330164452777,1.1371192958701795,-0.4220614526839176,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,No
-0.44177295439277764,-1.1188008067964355,-1.5125040551986266,-0.9536124521292417,-1.109762475828853,-0.8794152061545583,-0.8227852845886735,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes
-0.44177295439277764,0.26519417771576004,-1.4760021709057967,-0.6622787889640525,-1.109762475828853,1.1371192958701795,-0.5599127730544862,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No
-0.44177295439277764,-1.1595065416350294,1.2201597370873154,-0.8489613810171134,0.5079352703082123,-0.8794152061545583,2.571149636413499,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Yes
-0.44177295439277764,1.1200146093262338,1.2019087949409006,1.6533839476696857,0.5079352703082123,1.1371192958701795,-0.45018333332122007,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,No
-0.44177295439277764,-0.5489205190561197,1.273253386967795,-0.12577201894812187,1.0471678523539008,-0.8794152061545583,-0.3408833093804183,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Yes
-0.44177295439277764,-0.8745663977648716,1.2301147964399053,-0.5063552748353529,0.5079352703082123,-0.8794152061545583,0.09262411511783558,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Yes
2.2636062032690805,-0.06045170099299184,1.1620885575305409,0.3893438088593547,0.5079352703082123,-0.8794152061545583,-0.5970098434763823,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Yes
-0.44177295439277764,-0.10115743583158582,0.642766294637098,0.061108027956093984,0.5079352703082123,1.1371192958701795,-0.009777208051899862,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,No
-0.44177295439277764,0.8350744654560759,-1.3382905165283026,-0.44771118404233,-1.109762475828853,-0.8794152061545583,-0.5359683589689221,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No
-0.44177295439277764,-1.1188008067964355,0.8103431270723621,-0.8063330725955483,0.5079352703082123,-0.8794152061545583,0.744232125157525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Yes
2.2636062032690805,0.7536629957788878,0.4868036981131887,0.7351311320875006,-0.5705298937831644,1.1371192958701795,-0.285322106616356,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
-0.44177295439277764,1.5677776925507676,0.8086839505135972,1.7943447719664205,2.1256330164452777,1.1371192958701795,-0.5745426036434019,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,No
-0.44177295439277764,1.1607203441648277,-1.3250171040581826,-0.3514629138182404,-1.109762475828853,1.1371192958701795,-0.5450806867431416,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,No
2.2636062032690805,-0.9966836022806536,0.31756768911915967,-0.7427745499515576,-0.5705298937831644,-0.8794152061545583,0.15408488489349564,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Yes
-0.44177295439277764,-0.9152721326034655,-0.3311703453579522,-0.7593168785927619,-0.031297311737476054,1.1371192958701795,-0.2771960468686655,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,No
-0.44177295439277764,-0.8338606629262776,-0.5004063543519814,-0.7381233912354629,0.5079352703082123,1.1371192958701795,-0.37299391190378345,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-0.44177295439277764,1.3642490183577978,-0.03583691789778363,0.8623359350871068,-0.031297311737476054,-0.8794152061545583,-0.61572864412862,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.44177295439277764,-0.3453918448631497,-0.14866092389380306,-0.3767371347660752,0.5079352703082123,1.1371192958701795,-0.3236061761135061,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
